,datetime_h,median_block_net_profit,median_tail_gas_price,median_total_gas_used,median_base_fee_per_gas,predict,predict_lb,predict_ub,is_in_ci
2688,2021-11-25 12,0.1495122342302086,1.01833168439e-07,14680612.0,1.01138425138e-07,0.12748805673566754,0.06661965245279722,0.24397012010461716,True
2689,2021-11-25 13,0.17472130324785914,1.19994236048e-07,14037744.0,1.194915293775e-07,0.14000333719881652,0.07315958764022636,0.267920242022087,True
2690,2021-11-25 14,0.163399906038367,1.15346676561e-07,13676670.0,1.15281264282e-07,0.13210791537051975,0.06903378733042576,0.2528110071668115,True
2691,2021-11-25 15,0.1828365452607168,1.35220622486e-07,13522408.5,1.343044314115e-07,0.1512836603389514,0.07905418837186542,0.2895070629008744,True
2692,2021-11-25 16,0.19329495206797295,1.38121002127e-07,13516118.5,1.370705021265e-07,0.15415215810861066,0.08055313911152256,0.294996422382042,True
2693,2021-11-25 17,0.19743100530277474,1.341144675105e-07,14596879.0,1.32853038717e-07,0.1590659241709731,0.08312085711941401,0.304399751268399,True
2694,2021-11-25 18,0.193489412076214,1.22562495275e-07,12971191.5,1.21001147094e-07,0.1385241583713275,0.0723866335776692,0.2650895822071257,True
2695,2021-11-25 19,0.13132866761683215,1.000381581885e-07,13985581.5,9.91621807545e-08,0.12248308251773535,0.06400427269767296,0.23439225024725274,True
2696,2021-11-25 20,0.14133529439902,1.06224771434e-07,13393010.0,1.05385246754e-07,0.12460152056198194,0.06511127521644748,0.23844624260156053,True
2697,2021-11-25 21,0.1907777052213433,1.08528716231e-07,13987856.0,1.07565720584e-07,0.13069269078851492,0.06829425286764858,0.2501027349789422,True
2698,2021-11-25 22,0.1068851439724976,9.3675372253e-08,13391071.0,9.3177451072e-08,0.11199046562067065,0.058521292404136754,0.21431284024493036,True
2699,2021-11-25 23,0.11324320272830875,9.075641600549999e-08,14099962.0,8.99325302845e-08,0.1141013973062798,0.059624372432113715,0.21835246789504834,True
2700,2021-11-26 00,0.15127807879726823,9.1919694783e-08,15338555.0,9.117055118499999e-08,0.12138613011083146,0.06343105339521474,0.23229304567083373,True
2701,2021-11-26 01,0.1337193988864129,8.76082762435e-08,13599023.0,8.704921184599999e-08,0.10759066391058252,0.05622214940527828,0.20589307031426235,True
2702,2021-11-26 02,0.1443687288746953,9.7585806848e-08,13422278.0,9.6992122086e-08,0.11609292348030782,0.06066505630944693,0.22216359304863684,True
2703,2021-11-26 03,0.1547508729016833,9.0700580994e-08,14060735.0,8.9744772056e-08,0.11430223242764358,0.0597293198766893,0.21873680070216175,True
2704,2021-11-26 04,0.12635956684732136,8.33146366405e-08,13526004.5,8.24968448545e-08,0.10402190904581242,0.05435727495055748,0.19906365010713803,True
2705,2021-11-26 05,0.1120317973794948,8.1833879161e-08,13970767.0,8.0833879161e-08,0.10542309499031571,0.05508947306753028,0.20174505832926062,True
2706,2021-11-26 06,0.13471930845840216,9.23167040575e-08,15013597.0,9.171192369499999e-08,0.11959757179873462,0.06249643123174297,0.22887033544546556,True
2707,2021-11-26 07,0.13531451905867464,9.3543219763e-08,14139345.5,9.2407310418e-08,0.11807441687379502,0.06170049741533313,0.22595551906559055,True
2708,2021-11-26 08,0.4657374049192384,1.6541689791e-07,14446142.0,1.6513076511e-07,0.18261581892537246,0.09542699557396964,0.3494664913340431,False
2709,2021-11-26 09,0.4222899707259291,1.5344533039e-07,13740092.0,1.5244533039e-07,0.16881061490418311,0.08821300304580759,0.3230478809289642,False
2710,2021-11-26 10,0.1599278393522518,1.1766e-07,13792994.0,1.16685292992e-07,0.1378357099354067,0.07202687994222591,0.26377212158345287,True
2711,2021-11-26 11,0.18006802722682486,1.0018593752949999e-07,14108796.0,9.91915405755e-08,0.12372206368128545,0.06465170909306665,0.2367632543096623,True
2712,2021-11-26 12,0.2074446298611443,1.08219161562e-07,14110637.0,1.07219161562e-07,0.1312684092042228,0.06859509732671429,0.2512044727181478,True
2713,2021-11-26 13,0.1317437015914468,9.2385614762e-08,14058092.0,9.1369447888e-08,0.11611282390758806,0.06067545497165544,0.2222016774673179,True
2714,2021-11-26 14,0.1495152353286271,1.0206937563050001e-07,13860292.5,1.00611761796e-07,0.12563638818958847,0.06565205076533348,0.24042664095513247,True
2715,2021-11-26 15,0.1434465758090639,9.4578505414e-08,13856143.0,9.39692296e-08,0.11571823961908373,0.06046926250229412,0.2214465734559216,True
2716,2021-11-26 16,0.21745239844421027,1.10849222456e-07,13849631.5,1.102118677155e-07,0.13091237465884403,0.06840904916339259,0.25052314055533687,True
2717,2021-11-26 17,0.1258359733168359,1.05256812412e-07,13486295.0,1.04484167463e-07,0.12406383607632221,0.06483030407552053,0.23741729491261787,True
2718,2021-11-26 18,0.12741222391613788,1.00105912776e-07,13147775.5,9.97475690885e-08,0.11608276519212332,0.06065974742348844,0.2221441556717036,True
2719,2021-11-26 19,0.1240051013678122,1.13506431467e-07,13434148.0,1.12553667094e-07,0.1317495809527072,0.06884653622528955,0.2521252779430001,True
2720,2021-11-26 20,0.14774303275194375,1.040253946405e-07,13969635.5,1.0321178559950001e-07,0.125908720916873,0.06579435963143603,0.24094779691948814,True
2721,2021-11-26 21,0.13776600411025194,1.1474111499550001e-07,14057634.0,1.13697192222e-07,0.13710023023899434,0.07164255011755954,0.26236465760559596,True
2722,2021-11-26 22,0.1510300254052017,9.79560073585e-08,13778575.5,9.7471616859e-08,0.11805574732908422,0.06169074096327658,0.2259197937940982,True
2723,2021-11-26 23,0.1765352393103718,1.11748169364e-07,13870282.0,1.11226912466e-07,0.13148381140081086,0.0687076565836419,0.2516166832067443,True
2724,2021-11-27 00,0.1255952709425045,8.6917838642e-08,13671918.5,8.5956881751e-08,0.10868552058840054,0.05679427254402623,0.20798826812007676,True
2725,2021-11-27 01,0.1555770116444055,9.6258993883e-08,14189664.0,9.5095264692e-08,0.12103675189073022,0.06324848271878622,0.23162445450895916,True
2726,2021-11-27 02,0.29134954308641275,1.07007075052e-07,14370882.5,1.059969790505e-07,0.13172050225571022,0.06883134069327504,0.2520696319400868,False
2727,2021-11-27 03,0.1678349212159873,9.665261730949999e-08,13271178.5,9.56514044605e-08,0.11573415357710093,0.06047757800568323,0.22147702910571715,True
2728,2021-11-27 04,0.16150730857083379,1.19028616407e-07,13360319.5,1.180175563565e-07,0.13634657424992688,0.07124872235560333,0.2609224094841441,True
2729,2021-11-27 05,0.1418815583674633,1.04990985865e-07,14252434.0,1.04438174969e-07,0.12758044174994718,0.0666679270606118,0.24414692093716187,True
2730,2021-11-27 06,0.22079239098592054,2.08441027157e-07,13332898.5,2.098129278335e-07,0.2035119751704632,0.10634640641481566,0.38945485262784774,True
2731,2021-11-27 07,0.11718268847207565,9.550734727000001e-08,13725066.5,9.46993472515e-08,0.11655041971778964,0.06090412264803022,0.22303909400182886,True
2732,2021-11-27 08,0.0919930465325102,9.5156456986e-08,14259017.0,9.4813012871e-08,0.1175271206200751,0.061414503542975264,0.22490817778214545,True
2733,2021-11-27 09,0.1096792512754762,7.8346632638e-08,12568229.0,7.7415358192e-08,0.0950363060432233,0.04966179312610558,0.181868170635857,True
2734,2021-11-27 10,0.0925784982041042,7.3119479888e-08,13715728.0,7.2146383983e-08,0.09558499507933665,0.04994851385313843,0.18291818073267332,True
2735,2021-11-27 11,0.1072014596436092,7.7089076193e-08,13588436.0,7.630100046e-08,0.09822390714579328,0.0513274931907043,0.1879681888834718,True
2736,2021-11-27 12,0.09282043018757499,8.212497483799999e-08,13241064.0,8.12685927305e-08,0.10161129528528995,0.053097593198409634,0.19445053358583558,True
2737,2021-11-27 13,0.13193770887006262,8.8583191582e-08,13316497.5,8.758319158199999e-08,0.1085381097558254,0.05671724171023658,0.2077061738924691,True
2738,2021-11-27 14,0.11544177194298605,8.2785888569e-08,14409225.5,8.25792584065e-08,0.10565646771205756,0.055211422307744874,0.20219166076116665,True
2739,2021-11-27 15,0.10805457647287905,9.809003122e-08,13978994.5,9.7823355369e-08,0.11856074803504894,0.061954631525075514,0.22688620089591,True
2740,2021-11-27 16,0.12130997768920054,9.6043651731e-08,14027017.5,9.515308875399999e-08,0.11899188785404805,0.06217992619548503,0.2277112605530635,True
2741,2021-11-27 17,0.1166830224965407,9.8978034927e-08,13500008.0,9.7978034927e-08,0.11915582431572352,0.062265592145516704,0.22802498103893598,True
2742,2021-11-27 18,0.167037728220281,1.239797630795e-07,13872443.0,1.237622438075e-07,0.14161894698484984,0.07400383186450983,0.27101199545744026,True
2743,2021-11-27 19,0.112127740923702,9.4947996512e-08,13294956.0,9.4021054862e-08,0.11405889155886913,0.05960215923653425,0.21827113162141104,True
2744,2021-11-27 20,0.1344183187427998,9.713134709e-08,14215462.0,9.6484015674e-08,0.12022530922669455,0.06282445781366282,0.23007162308547452,True
2745,2021-11-27 21,0.124377498124764,1.12587902607e-07,13479339.0,1.1151537953e-07,0.13160015863561747,0.06876845369180637,0.2518393365442672,True
2746,2021-11-27 22,0.102419507651672,9.7953048137e-08,13597720.0,9.6791757485e-08,0.11930880209318134,0.06234553143820763,0.22831773069443173,True
2747,2021-11-27 23,0.10270473097160934,9.11636930205e-08,13577321.0,9.01396362815e-08,0.11241398976083766,0.05874260579381558,0.21512333208888954,True
2748,2021-11-28 00,0.129149325503405,1.00132383387e-07,13783524.0,9.8533836011e-08,0.12388133869713819,0.06473493784912668,0.23706805918563342,True
2749,2021-11-28 01,0.111588058407857,8.8130715352e-08,13895019.0,8.7514925916e-08,0.10979320530117115,0.057373099068253164,0.2101080144888911,True
2750,2021-11-28 02,0.170668315064038,1.06699115674e-07,13612267.0,1.050896558e-07,0.12890129565270458,0.06735814644855026,0.2466746028060215,True
2751,2021-11-28 03,0.1174129214631896,8.8073727237e-08,14287021.0,8.7610349069e-08,0.11119546477257063,0.05810585812062378,0.2127914772434869,True
2752,2021-11-28 04,0.1086274536214562,8.0935936669e-08,13201346.0,7.9961185726e-08,0.10070084982747177,0.05262183400835984,0.19270824263487304,True
2753,2021-11-28 05,0.0954621638535146,7.634032613e-08,14494708.0,7.6085655986e-08,0.09970271043295284,0.0521002502455352,0.19079813284637956,True
2754,2021-11-28 06,0.0869322093507167,7.2859167421e-08,12903487.0,7.1958544007e-08,0.09138891485829749,0.04775582640360149,0.17488826783965547,True
2755,2021-11-28 07,0.0838489406597959,6.96909699365e-08,13563832.5,6.92227964285e-08,0.08970721638512556,0.04687704474169963,0.17167005121398285,True
2756,2021-11-28 08,0.0739220201548178,7.223938873e-08,13064975.5,7.107653822949999e-08,0.09246212726081994,0.04831663994305657,0.17694204290016335,True
2757,2021-11-28 09,0.0742448123311687,6.6286411286e-08,13241868.0,6.6009568739e-08,0.0843012382168471,0.044052118335794234,0.1613247905746931,True
2758,2021-11-28 10,0.0909070000179732,8.6135462745e-08,14241517.0,8.5026754127e-08,0.11135221793786093,0.05818777022625561,0.21309145188873438,True
2759,2021-11-28 11,0.091661874323988,7.9870106641e-08,13849550.0,7.9378838412e-08,0.10111959593561003,0.05284065211967042,0.19350958536665414,True
2760,2021-11-28 12,0.0948265902086378,7.2865586257e-08,14699540.0,7.2174781391e-08,0.09862950889855769,0.051539442159531004,0.18874437941062866,True
2761,2021-11-28 13,0.0988559486875462,7.7048337126e-08,14807592.0,7.6920819187e-08,0.10135837073108353,0.05296542527181419,0.1939665218307399,True
2762,2021-11-28 14,0.1261566707242205,1.05438594334e-07,13201419.5,1.03226902843e-07,0.12727021354740306,0.06650581430148467,0.24355325059210634,True
2763,2021-11-28 15,0.1075244762352038,1.1069978917e-07,14242327.0,1.09692825008e-07,0.13439102709288295,0.07022683814414789,0.2571801413870866,True
2764,2021-11-28 16,0.10859206344661305,1.150362406705e-07,14195258.0,1.145691092855e-07,0.1363334301123474,0.07124185247114337,0.26089726083030934,True
2765,2021-11-28 17,0.1375207994239802,1.13012221078e-07,15390908.0,1.12638420902e-07,0.14134697385585243,0.07386170982152786,0.27049153162690426,True
2766,2021-11-28 18,0.17136496728024705,1.1749240805399999e-07,14183061.5,1.16324234479e-07,0.14082491179020926,0.07358890312019256,0.26949247698840173,True
2767,2021-11-28 19,0.1554615448506453,1.55664495564e-07,14235008.0,1.54664495564e-07,0.1746374840412756,0.09125786570642569,0.33419859862139345,True
2768,2021-11-28 20,0.12987836275348186,1.97157412534e-07,14109864.0,1.96863535407e-07,0.20651237873374315,0.10791428323598493,0.3951966439605452,True
2769,2021-11-28 21,0.24053602611098365,1.94888615368e-07,12968733.5,1.94165695412e-07,0.19496858978365492,0.10188200697375817,0.37310563593449897,True
2770,2021-11-28 22,0.2204928231657423,1.8e-07,13141701.0,1.79829340451e-07,0.18326390515906332,0.09576565371681818,0.35070672658345686,True
2771,2021-11-28 23,0.1354011851365353,1.34131732202e-07,14497268.0,1.33971364282e-07,0.1548277957388761,0.08090619400925639,0.2962893833643512,True
2772,2021-11-29 00,0.1491190791105268,1.16076455491e-07,14405244.0,1.15697381861e-07,0.13831267719137,0.07227611964825735,0.264684888521203,True
2773,2021-11-29 01,0.1092223654596638,1.12040371707e-07,13813514.0,1.11307962601e-07,0.13208535820954453,0.06902199670541787,0.2527678520777164,True
2774,2021-11-29 02,0.1469031004296574,1.14822596639e-07,13509212.0,1.13781972927e-07,0.13368050075384524,0.06985554798453551,0.2558204294060502,True
2775,2021-11-29 03,0.1128960806548442,1.096051299585e-07,13845620.0,1.09627802674e-07,0.12761210424444705,0.0666844709377833,0.24420751819249506,True
2776,2021-11-29 04,0.11684527877656384,1.07026740042e-07,14392205.5,1.075570155695e-07,0.1267444583890707,0.06623107735940584,0.2425471300303031,True
2777,2021-11-29 05,0.0939366128780907,9.9651621747e-08,13950449.0,9.8760210517e-08,0.12196991671440224,0.0637361119257676,0.23341023061847296,True
2778,2021-11-29 06,0.0926382356818242,8.6097467379e-08,13321758.0,8.5225780047e-08,0.10580447862736632,0.0552887652195652,0.20247490883821284,True
2779,2021-11-29 07,0.087821295876699,9.08819906535e-08,13370478.0,9.0505363748e-08,0.10887563168412101,0.05689361465387143,0.20835208391544432,True
2780,2021-11-29 08,0.1099288174895263,9.3268683363e-08,13398689.0,9.299403043e-08,0.11091589530523735,0.05795976662661111,0.21225647630047553,True
2781,2021-11-29 09,0.13684253427522813,9.886680261050001e-08,14663261.0,9.775363719e-08,0.125979579483971,0.0658313851531519,0.24108340436762477,True
2782,2021-11-29 10,0.09491060094701284,8.6743757771e-08,13599622.0,8.58822340435e-08,0.10780319709339722,0.056333207450027865,0.20629979775014742,True
2783,2021-11-29 11,0.0814782345598017,8.33401856135e-08,14085935.0,8.25212008095e-08,0.10680902525360708,0.05581369696628081,0.20439728051911318,True
2784,2021-11-29 12,0.1065241859196324,8.9603867052e-08,13574826.0,8.7934253137e-08,0.11318442892181661,0.05914520237826474,0.2165977025224545,True
2785,2021-11-29 13,0.1455503879372672,1.00009747622e-07,15243287.0,9.9369414623e-08,0.12861476627894283,0.06720841770937397,0.24612628400980657,True
2786,2021-11-29 14,0.1646542614581205,1.33398849046e-07,14473105.0,1.3199885388e-07,0.1579955363445806,0.08256151533450336,0.3023513970604118,True
2787,2021-11-29 15,0.1407974033853358,1.38918144805e-07,14142682.0,1.37531232799e-07,0.1605019563987595,0.08387126013466352,0.30714785930803573,True
2788,2021-11-29 16,0.16148174309997215,1.41696203814e-07,14236985.5,1.40438475494e-07,0.16323567493475963,0.08529978111905659,0.3123792959587516,True
2789,2021-11-29 17,0.1440962569092851,1.29514474668e-07,14160850.0,1.2955485448e-07,0.14771577073293116,0.07718976204898098,0.2826793132148532,True
2790,2021-11-29 18,0.2092935272942544,1.42084020743e-07,13980101.5,1.405354134735e-07,0.16258540876251504,0.08495998055969622,0.3111349010243773,True
2791,2021-11-29 19,0.1827795088322681,1.47401207193e-07,14114745.0,1.4777177578750002e-07,0.1623076132855576,0.08481481683210222,0.3106032921417931,True
2792,2021-11-29 20,0.2297064582273615,1.49811900695e-07,14553037.0,1.48458736759e-07,0.17310010497151437,0.09045449805823735,0.3312565652827767,True
2793,2021-11-29 21,0.1195672896175028,1.21826720531e-07,14381707.0,1.20522594458e-07,0.14653498394275938,0.07657273470346049,0.28041967682439795,True
2794,2021-11-29 22,0.1638240334971925,1.24882828732e-07,13938880.0,1.23378400429e-07,0.14699376090969193,0.07681247132798186,0.28129762488847887,True
2795,2021-11-29 23,0.1541441689936511,1.30586495068e-07,13794478.0,1.29216057251e-07,0.15060902177538552,0.07870164754346617,0.28821604309631377,True
2796,2021-11-30 00,0.1736117768509686,1.2984416522149999e-07,13753358.5,1.28830530965e-07,0.14853248757170848,0.07761654211112758,0.2842422409472015,True
2797,2021-11-30 01,0.145176109405656,1.16134873623e-07,13749148.5,1.159641739295e-07,0.13360090487356727,0.06981395400161199,0.2556681116016411,True
2798,2021-11-30 02,0.1247932037897388,1.44413870714e-07,12752292.0,1.43321083865e-07,0.1537711123797507,0.080354016856138,0.29426724297852824,True
2799,2021-11-30 03,0.1666472012232249,1.51e-07,12407388.0,1.50225190884e-07,0.15544772284032055,0.08123013967404058,0.29747572309005166,True
2800,2021-11-30 04,0.1246538030461978,1.14168726145e-07,13404393.0,1.13422273288e-07,0.13148736583528206,0.06870951142178297,0.251623494572255,True
2801,2021-11-30 05,0.0989399817447886,9.6824975576e-08,13149074.0,9.5810309805e-08,0.11524275650623651,0.06022079338996461,0.22053666482196982,True
2802,2021-11-30 06,0.157185182914544,1.11660495894e-07,14316183.0,1.10608125455e-07,0.1358873149970299,0.07100873118336189,0.26004354773527716,True
2803,2021-11-30 07,0.1320125047511431,1.00720635732e-07,14805355.0,1.00687651802e-07,0.12481864904360292,0.06522473340049212,0.23886176817937854,True
2804,2021-11-30 08,0.1605007091490793,1.21322711189e-07,13566235.0,1.20322876466e-07,0.1396936754922783,0.07299776762558148,0.2673276677806694,True
2805,2021-11-30 09,0.1277525632961769,9.5498942289e-08,14330844.0,9.4590457478e-08,0.12018573296351336,0.06280377527841925,0.22999589346248142,True
2806,2021-11-30 10,0.06380914803494694,8.28426898125e-08,12583584.0,8.19097150835e-08,0.09922911985197197,0.05185277144156043,0.18989184093456246,True
2807,2021-11-30 11,0.1151352561838638,9.1821730976e-08,14403489.0,9.0928895167e-08,0.11695883212617356,0.06111753885419912,0.22382066864556988,True
2808,2021-11-30 12,0.1054446430140703,8.970283469500001e-08,13760168.0,8.840023178900001e-08,0.11297508926698223,0.059035810119836385,0.21619709747311552,True
2809,2021-11-30 13,0.11465447267467005,8.99902830915e-08,13809810.0,8.963377559049999e-08,0.11025255331930765,0.057613132618757106,0.21098706077768925,True
2810,2021-11-30 14,0.1396646451192087,9.8080103159e-08,13739653.5,9.7404711544e-08,0.11858815991854704,0.061968953789904094,0.22693866545731547,True
2811,2021-11-30 15,0.15795142355234426,1.197634789425e-07,13775648.0,1.192405552975e-07,0.13815947897517805,0.07219606384791183,0.2643917218382365,True
2812,2021-11-30 16,0.2389575231913072,1.41952554808e-07,13471319.0,1.41748066881e-07,0.1545316981508309,0.0807514650813538,0.2957227551143666,True
2813,2021-11-30 17,0.14599966895076538,1.087891474965e-07,14113285.5,1.0853820445799999e-07,0.1293268073716941,0.06758049831010149,0.24748889876793445,True
2814,2021-11-30 18,0.1799797600814945,1.413716608705e-07,13933049.5,1.4036396593300002e-07,0.1599077751982196,0.08356076630396797,0.30601079549494387,True
2815,2021-11-30 19,0.1668873520518357,1.67707649916e-07,13001826.0,1.67099286593e-07,0.1733667400807555,0.09059382903407658,0.3317668199555044,True
2816,2021-11-30 20,0.1937790122408409,1.66102870585e-07,13216526.0,1.64869434167e-07,0.17571482755607873,0.09182083618359096,0.3362602858606965,True
2817,2021-11-30 21,0.27410535398921193,1.975141515485e-07,13963330.0,1.9252500421150002e-07,0.21945545904803268,0.11467776526257574,0.41996544313285145,True
2818,2021-11-30 22,0.13852612780316995,1.5660668857499998e-07,14140390.5,1.562000393625e-07,0.17288197979809514,0.09034051454612332,0.33083914884776955,True
2819,2021-11-30 23,0.1264201801344242,1.27745003538e-07,13333680.0,1.26439923391e-07,0.1446849280004522,0.07560597613044841,0.27687928206068774,True
2820,2021-12-01 00,0.1884952786694365,1.60532766123e-07,13810320.0,1.60055389401e-07,0.17381296318036776,0.09082700542730877,0.3326207445396677,True
2821,2021-12-01 01,0.1229097531565437,1.22689234256e-07,13982727.0,1.21350469118e-07,0.14478339131745493,0.0756574286735984,0.2770677086029269,True
2822,2021-12-01 02,0.1340207270567104,1.4306289438e-07,13435133.0,1.421114826085e-07,0.15746109420974816,0.08228223825595013,0.3013286550689843,True
2823,2021-12-01 03,0.2064876965484585,1.99083821597e-07,14459835.0,1.99362011924e-07,0.20975335555575605,0.10960787270948458,0.4013988145131871,True
2824,2021-12-01 04,0.12873404698229146,1.39273312625e-07,14062840.5,1.38259970014e-07,0.1590408447424867,0.0831077463049025,0.3043517773133462,True
2825,2021-12-01 05,0.1056766538984304,1.33128834987e-07,13624110.0,1.31927316418e-07,0.15108350031559484,0.07894958827153518,0.2891240419025999,True
2826,2021-12-01 06,0.107913097175222,1.28456093204e-07,12825325.0,1.27456093204e-07,0.14076718924418674,0.07355873808828661,0.2693820215339456,True
2827,2021-12-01 07,0.097862342090452,1.18556835253e-07,14403868.0,1.17862079665e-07,0.14164385477222657,0.07401684488701403,0.27105967061094743,True
2828,2021-12-01 08,0.0971873898205766,1.26067045312e-07,12130577.0,1.25394449276e-07,0.1328892864497077,0.06944209273878553,0.25430631129653536,True
2829,2021-12-01 09,0.0912054991563291,1.21742411489e-07,13691345.0,1.20651336229e-07,0.1411892160743789,0.0737792706620498,0.270189642115172,True
2830,2021-12-01 10,0.0913580659029498,1.00666753075e-07,12897482.0,9.9329438731e-08,0.11828862586661017,0.06181243004097874,0.22636545756467916,True
2831,2021-12-01 11,0.0987804408154557,9.7685841668e-08,15104108.0,9.6237473608e-08,0.12846392537780593,0.06712959373219901,0.24583762847292132,True
2832,2021-12-01 12,0.1023529340378868,9.7e-08,14154422.0,9.5953382236e-08,0.12113517892920572,0.063299913353815,0.23181282243139623,True
2833,2021-12-01 13,0.1451596968635615,1.01599029926e-07,13652578.0,1.01280548224e-07,0.12019105182446763,0.0628065540592196,0.230006074287263,True
2834,2021-12-01 14,0.18249552924282514,1.27425644307e-07,14274086.5,1.26582887599e-07,0.14939917471208178,0.07806943360135533,0.28590079849463185,True
2835,2021-12-01 15,0.1551701066100137,1.3283430694e-07,13506527.0,1.31840524e-07,0.14933714336472492,0.07803701872384952,0.28578209102599456,True
2836,2021-12-01 16,0.16355116785748408,1.38324081316e-07,13570174.5,1.369759299665e-07,0.15564083953562471,0.08133105288777386,0.2978452887457404,True
2837,2021-12-01 17,0.2026106663874634,1.7094268507e-07,14100994.0,1.6939470567e-07,0.1882793731250642,0.09838651406705992,0.3603046889150392,True
2838,2021-12-01 18,0.1709719417466315,1.5435716433999997e-07,13659425.5,1.543870794395e-07,0.16585893314813038,0.08667057884912344,0.3173993536252263,True
2839,2021-12-01 19,0.1636943605855285,1.20887201612e-07,14664212.0,1.20250019001e-07,0.14527894998639118,0.0759163853698263,0.2780160462900164,True
2840,2021-12-01 20,0.1631807930098734,1.387417066825e-07,14718142.0,1.38519251196e-07,0.1607596549106683,0.08400592041306773,0.3076410152989286,True
2841,2021-12-01 21,0.1380774657807384,1.3244596797549998e-07,13970123.5,1.313604085725e-07,0.15257605932375987,0.07972953350498979,0.2919803096215353,True
2842,2021-12-01 22,0.16307509350533994,1.154981021355e-07,13087640.0,1.147189530295e-07,0.1307364938456333,0.06831713775621504,0.25018657666896166,True
2843,2021-12-01 23,0.1323202426439782,1.09287653688e-07,13685141.5,1.0791426507e-07,0.1308983656178782,0.06840172479881239,0.25049634598876686,True
2844,2021-12-02 00,0.14631115506461229,1.113728355215e-07,14043670.5,1.10612049653e-07,0.13297771562150026,0.06948830157320239,0.254475536911553,True
2845,2021-12-02 01,0.2786165033580752,1.78028181156e-07,14211985.0,1.77880093317e-07,0.19103142224713268,0.09982461356723295,0.3655712051535653,True
2846,2021-12-02 02,0.17698617187235086,1.17302758794e-07,14066148.5,1.1659715886400001e-07,0.13837960559205562,0.07231109147950479,0.26481297477359017,True
2847,2021-12-02 03,0.1970268434651858,1.276e-07,13707476.0,1.26572912862e-07,0.14627768808948272,0.0764382817566451,0.27992730266917387,True
2848,2021-12-02 04,0.1145674493916395,1.02814787618e-07,14813391.5,1.0304986678599999e-07,0.12600372791049724,0.06584400245369403,0.2411296223753768,True
2849,2021-12-02 05,0.1017272663947408,8.8202559474e-08,14178564.0,8.790637296e-08,0.11019417081930448,0.05758262372023282,0.21087533874020842,True
2850,2021-12-02 06,0.11349562993637136,9.233205210750001e-08,14137062.0,9.135313496599999e-08,0.11634611221290811,0.06079735751031798,0.22264812783616994,True
2851,2021-12-02 07,0.08650611912142556,8.92157513855e-08,12797940.0,8.85890157665e-08,0.10513294215584892,0.054937848346432804,0.201189814654668,True
2852,2021-12-02 08,0.09438649884102765,8.4014185217e-08,13523926.0,8.342158515349999e-08,0.10389879161499116,0.054292935576396695,0.1988280571763439,True
2853,2021-12-02 09,0.11237508690352135,8.450223471499999e-08,12683022.0,8.35176791675e-08,0.10142022911308497,0.05299774788676904,0.19408490517987803,True
2854,2021-12-02 10,0.1126180009031516,8.3728540848e-08,14294938.0,8.2491715606e-08,0.10972195515487455,0.057335864512261525,0.2099716738453247,True
2855,2021-12-02 11,0.1270937722586742,8.5223483272e-08,13761845.0,8.4480986234e-08,0.10675914343726553,0.05578762949614284,0.20430182838736066,True
2856,2021-12-02 12,0.12883430981515603,9.0828090674e-08,13425951.0,8.9712958671e-08,0.111596650150896,0.05831549757117213,0.2135592225669002,True
2857,2021-12-02 13,0.13616209395787954,8.69573704565e-08,14745727.0,8.5900649061e-08,0.11450857879786876,0.0598371432995742,0.21913169471780286,True
2858,2021-12-02 14,0.1621452646929984,9.717805573e-08,13766974.0,9.6340017742e-08,0.11844165928570312,0.061892398034095804,0.2266583150748576,True
2859,2021-12-02 15,0.14856182732741005,1.05993312428e-07,13781941.5,1.052810574555e-07,0.1262863241786756,0.06599167461201884,0.24167041931160435,True
2860,2021-12-02 16,0.1579710667793641,1.13282538351e-07,14868510.0,1.12282538351e-07,0.14061324079515153,0.07347829062568466,0.26908741777403083,True
2861,2021-12-02 17,0.1204803756629586,1.143321045295e-07,13488379.5,1.135204748645e-07,0.1323706682669584,0.06917108499510048,0.25331384954684844,True
2862,2021-12-02 18,0.13197668921713565,1.13912735297e-07,14046610.0,1.1276035777150001e-07,0.13662556052146402,0.07139450438981496,0.26145631162147515,True
2863,2021-12-02 19,0.1407703609629687,1.11557350409e-07,13728654.0,1.10581933633e-07,0.13191035372068766,0.06893054483499907,0.2524329592979224,True
2864,2021-12-02 20,0.1214186981229179,9.6345200496e-08,13231546.0,9.5286063454e-08,0.11541731948263452,0.06031201106441527,0.22087072544022912,True
2865,2021-12-02 21,0.12024000151696776,1.0490564868799999e-07,13452205.0,1.03905648688e-07,0.12427920319394861,0.06494284141781077,0.23782945139642195,True
2866,2021-12-02 22,0.11701182186030104,9.70146291375e-08,13138726.0,9.64469577565e-08,0.11389239358601998,0.0595151518775562,0.21795251977916175,True
2867,2021-12-02 23,0.0964766919043849,8.3819808373e-08,13720641.0,8.3445328159e-08,0.1039354230528988,0.05431207732130485,0.1988981585307095,True
2868,2021-12-03 00,0.1118965609504403,8.902134595849999e-08,13244741.0,8.82620626385e-08,0.10775068960510863,0.056305767675369545,0.2061993218406158,True
2869,2021-12-03 01,0.1227065559772686,1.08673447617e-07,13708090.0,1.07895685854e-07,0.12851454786503233,0.06715604604988196,0.24593450604113865,True
2870,2021-12-03 02,0.1148391491650993,9.3114775655e-08,14058765.0,9.1634577387e-08,0.11843681361845447,0.061889865694935195,0.2266490428212459,True
